"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","listed_in","description","gender","Race","votes","IMDB","tomato","gender_num","race_num","type_num"
80174285,"TV Show","Alexa & Katie","","Paris Berelc, Isabel May, Tiffani Thiessen, Emery Kelly, Jolie Jenkins, Kerri Medders, Finn Carr, Eddie Shin","United States",2019,2018,"TV-Y7","2 Seasons","Kids' TV, TV Comedies","Alexa is battling cancer. But with her best friend, Katie, by her side, she's also starting high school – and ready for whatever comes next.","","",2143,7.3,NA,3,6,2
70292939,"Movie","The Unknown Known","Errol Morris","Donald Rumsfeld, Errol Morris","United States",2019,2013,"PG-13","103 min","Documentaries","Donald Rumsfeld reviews his long political career, from his time in Congress to serving as secretary of defense under Gerald Ford and George W. Bush.","Male","White",3726,7.1,82,0,0,1
81083786,"Movie","Holly Star","Michael A. Nickles","Katlyn Carlson, Brian Muller, Teya Patt, Pamela Chabora","United States",2019,2018,"PG","92 min","Children & Family Movies, Comedies, Romantic Movies","Home for the holidays, a broke puppeteer knows there’s treasure buried somewhere under her town. To find it, all she has to do is die – almost.","Male","White",314,5.1,NA,0,0,1
80029368,"Movie","Chris D'Elia: Incorrigible","Bill D'Elia","Chris D'Elia","United States",2015,2015,"TV-MA","84 min","Stand-Up Comedy","Stand-up comedian Chris D'Elia covers everything from how to improve the NFL to why dating is evil and that babies should grow up before they're born.","Male","White",1221,6.5,NA,0,0,1
80189216,"Movie","In Search of Fellini","Taron Lexton","Ksenia Solo, Mary Lynn Rajskub, Maria Bello, Enrico Oetiker, Paolo Bernardini, Beth Riesgraf, David O'Donnell, Nancy Cartwright, Bruno Zanin, Michael Wiseman, Andrea Osvárt","United States",2018,2017,"R","103 min","Action & Adventure, Dramas","A naive and sheltered young woman embarks on a whimsical adventure across Italy in the hopes of meeting director Federico Fellini.","Male","White",1978,6.2,89,0,0,1
80087352,"Movie","Same Kind of Different as Me","Michael Carney","Greg Kinnear, Renée Zellweger, Djimon Hounsou, Jon Voight, Olivia Holt","United States",2018,2017,"PG-13","119 min","Dramas, Faith & Spirituality","A wealthy couple whose marriage is on the rocks befriends a local homeless man who changes their perspectives in this inspiring true story.","Male","White",5519,6.6,33,0,0,1
80117560,"TV Show","Trolls: The Beat Goes On!","","Amanda Leighton, Skylar Astin, Ron Funches, David Fynn, David Koechner, David Kaye, Sean T. Krishnan, Sam Lerner, Patrick Pinney, Kevin Michael Richardson, Kari Wahlgren, Fryda Wolff","United States",2019,2019,"TV-G","8 Seasons","Kids' TV, TV Comedies","As Queen Poppy welcomes a new time of peace in Troll Village with parties, sports and holiday celebrations, Branch tries to be more fun-loving.","","",582,5.7,NA,3,6,2
70109657,"Movie","Jeff Dunham's Very Special Christmas Special","Michael Simon","Jeff Dunham, Brian Haner","United States",2019,2008,"TV-MA","85 min","Stand-Up Comedy","Politically incorrect, sometimes raunchy ventriloquist Jeff Dunham is joined by his irreverent cast of characters in this hilarious Christmas special.","Male","White",2754,7.5,NA,0,0,1
70123542,"Movie","Zombieland","Ruben Fleischer","Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin, Amber Heard, Bill Murray, Derek Graf","United States",2019,2009,"R","88 min","Comedies, Horror Movies","Looking to survive in a world taken over by zombies, a dorky college student teams with an urban roughneck and a pair of grifter sisters.","Male","White",501520,7.6,90,0,0,1
70250369,"Movie","Monster High: Ghouls Rule","Mike Fetterly, Steve Sacks","Laura Bailey, Hank Banks, Cam Clarke, Erin Fitzgerald, Dee Dee Green, Kate Higgins, Andrew Duncan","United States",2018,2012,"TV-Y7","71 min","Children & Family Movies","After learning that monsters and ""Normies"" used to spend Halloween together, Frankie Stein and her pals rally both groups for a frightfully good time.","Male","White",643,5.8,NA,0,0,1
80136786,"TV Show","Footprints in the Sand","","Yenn Teoh, Leslie Chai, Elvis Chin, Candy Ice, Jacky Kam, Jordan Voon, Alvin Wong","United States",2017,2011,"TV-14","1 Season","International TV Shows, TV Dramas","Familial bonds strain as dramas concerning love, greed, business and generosity simmer across generations.","","",NA,5.8,41,3,6,2
80185166,"Movie","Brad Paisley's Comedy Rodeo","Jay Chapman","Brad Paisley, Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana, Mike E. Winfield","United States",2017,2017,"TV-MA","63 min","Stand-Up Comedy","Country music star Brad Paisley hosts a night of music and laughs with comics Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana and Mike E. Winfield.","Male","White",116,5.5,NA,0,0,1
80087354,"Movie","Emelie","Michael Thelin","Sarah Bolger, Joshua Rush, Carly Adams, Thomas Bair, Susan Pourfar, Chris Beetem","United States",2018,2016,"TV-MA","82 min","Horror Movies, Thrillers","A suburban couple hires a new sitter to watch their three kids for the night, unaware that the young woman isn't who she claims to be.","Male","White",12698,5.4,88,0,0,1
70294800,"TV Show","Barbie Life in the Dreamhouse","","Kate Higgins, Sean Hankinson, Haviland Stillwell, Paula Rhodes, Charlie Bodin, Laura Gerow, Katie Crown, Nakia Burrise, Tara Sands, Ashlyn Selich","United States",2017,2012,"TV-G","1 Season","Kids' TV, TV Comedies","Join blond icon Barbie and her fabulous friends as their behind-the-scenes adventures are revealed in this animated Web series.","","",1155,7.2,NA,3,6,2
80046193,"TV Show","Lady Dynamite","","Maria Bamford, Fred Melamed, Mary Kay Place, Ed Begley Jr., Ana Gasteyer, Lennon Parham, Bridget Everett, Mo Collins, June Diane Raphael, Dean Cain, Ólafur Darri Ólafsson, Patton Oswalt, Keith Lucas, Kenny Lucas, Sarah Silverman, Mira Sorvino, Jon Cryer, Brandon Routh, Adam Pally, Tig Notaro, Andy Samberg, David Spade, Fred Armisen, Jason Mantzoukas, Jenny Slate, Judd Apatow, Judy Greer, Weird Al Yankovic","United States",2017,2017,"TV-MA","2 Seasons","TV Comedies","Comedian Maria Bamford stars in a series inspired by her own life. It's the sometimes surreal story of a woman who loses – and then finds – her s**t.","","",3107,7.4,97,3,6,2
60000901,"Movie","How the Grinch Stole Christmas","Ron Howard","Jim Carrey, Taylor Momsen, Jeffrey Tambor, Christine Baranski, Bill Irwin, Molly Shannon, Clint Howard, Josh Ryan Evans, Mindy Sterling, Anthony Hopkins","United States",2017,2000,"PG","105 min","Children & Family Movies, Comedies","The Grinch decides to rob Whoville of Christmas – but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart.","Male","White",195464,6.2,50,0,0,1
70143843,"TV Show","Glee","","Lea Michele, Chris Colfer, Jane Lynch, Matthew Morrison, Cory Monteith, Naya Rivera, Kevin McHale, Jenna Ushkowitz, Amber Riley, Mark Salling, Heather Morris, Harry Shum Jr., Jayma Mays, Dianna Agron","United States",2015,2015,"TV-PG","6 Seasons","TV Comedies, TV Dramas, Teen TV Shows","Amid relationship woes and personal attacks from a wicked cheerleading coach, a teacher fights to turn underdog glee club members into winners.","Male","White",130830,6.7,71,0,0,2
60022700,"Movie","Panic Room","David Fincher","Jodie Foster, Forest Whitaker, Dwight Yoakam, Jared Leto, Kristen Stewart, Ann Magnuson, Ian Buchanan, Patrick Bauchau, Paul Schulze","United States",2019,2002,"R","112 min","Thrillers","A woman and her daughter are caught in a game of cat-and-mouse with burglars in their New York City home and are forced to retreat inside a vault.","Male","White",247573,6.8,75,0,0,1
70045274,"Movie","Evan Almighty","Tom Shadyac","Steve Carell, John Goodman, Molly Shannon, Lauren Graham, Graham Phillips, Johnny Simmons, Morgan Freeman, Wanda Sykes, John Michael Higgins, Jonah Hill, Jimmy Bennett","United States",2019,2007,"PG","96 min","Children & Family Movies, Comedies, Faith & Spirituality","God summons narcissistic Evan to build an ark in preparation for a flood. Meanwhile, Evan's family interprets his new hobby as a midlife crisis.","Male","White",135337,5.4,23,0,0,1
81094391,"TV Show","Sugar Rush Christmas","","Hunter March, Candace Nelson, Adriano Zumbo","United States",2019,2019,"TV-PG","1 Season","Reality TV","It's everything you love about ""Sugar Rush"" – with a holly jolly holiday twist – in this Christmas-themed spin on competitive baking.","","",179,6.8,NA,3,6,2
81145135,"TV Show","DC Super Hero Girls","","Grey Griffin, Tara Strong, Nicole Sullivan, Kari Wahlgren, Myrna Velasco, Kimberly Brooks","United States",2019,2019,"TV-Y7-FV","1 Season","Kids' TV","As Metropolis High students, super teens Wonder Woman, Supergirl, Bumblebee, Batgirl, Zatanna, and Green Lantern fight crime, classwork and crushes.","","",387,5.4,NA,3,6,2
80037478,"Movie","The End of the Tour","James Ponsoldt","Jason Segel, Jesse Eisenberg, Becky Ann Baker, Anna Chlumsky, Joan Cusack, Mamie Gummer, Ron Livingston, Mickey Sumner","United States",2018,2015,"R","106 min","Dramas, Independent Movies","""Rolling Stone"" reporter David Lipsky shadows famed writer David Foster Wallace in this fictionalized account of their revealing five-day encounter.","Male","White",27390,7.3,92,0,0,1
81121182,"Movie","NOVA: Killer Floods","","Craig Sechler","United States",2019,2017,"TV-PG","54 min","Documentaries","Scientists search for evidence left behind by the world’s greatest floods and predict if climate change will cause even greater aquatic disasters.","","",2166,7.4,NA,3,6,1
80013282,"Movie","Ralphie May: Unruly","John Asher","Ralphie May","United States",2015,2015,"TV-MA","83 min","Stand-Up Comedy","Filmed in front of a raucous crowd, comedian Ralphie May unleashes his hilariously raunchy perspective in his first Netflix original stand-up special.","Male","White",341,4.7,NA,0,0,1
81036542,"Movie","Michelle Wolf: Joke Show","Lance Bangs","Michelle Wolf","United States",2019,2019,"TV-MA","60 min","Stand-Up Comedy","Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.","Male","White",991,7.1,100,0,0,1
80207486,"TV Show","Best.Worst.Weekend.Ever.","","Sam Ashe Arnold, Cole Sand, Brianna Reed, Brittany Garms, Alison Becker, Larry Bates, Tiffany Espensen, Rachel Gage, Matt Battaglia, Affion Crockett","United States",2018,2018,"TV-PG","1 Season","Kids' TV, TV Comedies","Teenage friends plan an epic trip to Comic-Con to meet their idol, only to get caught in one hilariously awkward predicament after another.","","",213,6.3,NA,3,6,2
70184126,"TV Show","V.R. Troopers","","Michael Sorich, Gardner Baldwin, Mike Reynolds, Richard Rabago, Brad Hawkins, Michael Bacon, Kerrigan Mahan, Sarah Brown, Julian Combs, David Carr, Farrand Thompson, Zeb, Aaron Pruner","United States",2016,1995,"TV-Y7-FV","2 Seasons","Kids' TV","Three friends who study martial arts find themselves defending humanity from a criminal mastermind and his invading army from another dimension.","","",889,5.6,NA,3,6,2
80003481,"Movie","Chelsea Handler: Uganda Be Kidding Me Live","James Yukich","Chelsea Handler","United States",2014,2014,"TV-MA","71 min","Stand-Up Comedy","In her first Netflix stand-up comedy special, Chelsea Handler recounts her African adventures (and provides hilarious photographic evidence).","Male","White",1045,5.8,NA,0,0,1
80119375,"Movie","Good Kids","Chris McCoy","Nicholas Braun, Zoey Deutch, Mateo Arias, Israel Broussard, Dayo Okeniyi, Julia Garner, Kevin Chapman, Ashley Judd","United States",2017,2016,"R","90 min","Comedies, Independent Movies","Four overachieving friends spend the summer after finishing high school doing everything possible to enjoy the party life and ruin their reputations.","Male","White",8815,6.1,33,0,0,1
80216752,"TV Show","Explained","","","United States",2019,2019,"TV-14","2 Seasons","Docuseries","This enlightening series from Vox digs into a wide range of topics such as the rise of cryptocurrency, why diets fail, and the wild world of K-pop.","","",5204,8,NA,3,6,2
269880,"Movie","Bad Boys","Michael Bay","Will Smith, Martin Lawrence, Téa Leoni, Tchéky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso","United States",2019,1995,"R","119 min","Action & Adventure, Comedies","In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin.","Male","White",229155,6.9,43,0,0,1
80219707,"TV Show","Dead to Me","","Christina Applegate, Linda Cardellini, James Marsden, Max Jenkins, Sam McCarthy, Luke Roessler, Edward Asner","United States",2019,2019,"TV-MA","1 Season","TV Comedies, TV Dramas","A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.","","",33491,8.1,87,3,6,2
80184129,"Movie","68 Kill","Trent Haaga","Matthew Gray Gubler, AnnaLynne McCord, Alisha Boe, Sheila Vand, Sam Eidson, James Moses Black, Ajay Mehta, Michael Beasley, David Maldonado, Hallie Grace Bradley, Peter Jaymes Jr., Eric Podnar, Lucy Faust","United States",2019,2017,"R","96 min","Comedies, Independent Movies, Thrillers","A hapless guy agrees to help his stunning – but psychotic – girlfriend rob her loathsome sugar daddy in a scheme as ill-conceived as it is violent.","Male","White",4355,6,68,0,0,1
793907,"Movie","The Natural","Barry Levinson","Robert Redford, Robert Duvall, Glenn Close, Kim Basinger, Wilford Brimley, Barbara Hershey, Robert Prosky, Richard Farnsworth, Joe Don Baker, John Finnegan","United States",2020,1984,"PG","138 min","Classic Movies, Dramas, Sports Movies","A gifted baseball player whose life has taken some startling turns becomes a 35-year-old rookie who helps a cellar-dwelling team get back in the game.","Male","White",41993,7.5,82,0,0,1
80098490,"Movie","Trash Fire","Richard Bates Jr.","Adrian Grenier, Angela Trimbur, AnnaLynne McCord, Fionnula Flanagan, Matthew Gray Gubler, Ray Santiago, Sally Kirkland, Ezra Buzzington","United States",2017,2016,"R","94 min","Comedies, Dramas, Independent Movies","Surprise news that his girlfriend is pregnant sends loutish Owen on an ill-advised trip to reconnect with his twisted sister and sadistic grandmother.","Male","White",2747,5.8,69,0,0,1
80027271,"TV Show","The Messengers","","Shantel VanSanten, Diogo Morgado, JD Pardo, Joel Courtney, Jon Fletcher, Sofia Black D'Elia, Anna Diop, Craig Frank","United States",2016,2015,"TV-PG","1 Season","TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy","A group of strangers who are killed by a mysterious object soon come back to life and learn they have been chosen to prevent the apocalypse.","","",37376,6.5,47,3,6,2
70083108,"Movie","Harold & Kumar Escape from Guantanamo Bay","Jon Hurwitz, Hayden Schlossberg","John Cho, Kal Penn, Rob Corddry, Jack Conley, Roger Bart, Neil Patrick Harris, Danneel Ackles, Eric Winter, Paula Garcés, Jon Reep, Missi Pyle","United States",2019,2008,"R","101 min","Comedies, Cult Movies","Harold and Kumar jump on a plane to catch up with Harold's love interest but must change their plans when Kumar is accused of being a terrorist.","Male","White",127991,6.6,52,0,0,1
80119249,"Movie","1 Mile to You","Leif Tilden","Billy Crudup, Graham Rogers, Liana Liberato, Stefanie Scott, Tim Roth, Melanie Lynskey, Thomas Cocquerel, Peter Coyote","United States",2017,2017,"TV-14","105 min","Dramas, Romantic Movies, Sports Movies","After escaping the bus accident that killed his girlfriend, a high school student channels his grief into running, with the help of a new coach.","Male","White",2135,6.3,NA,0,0,1
80128317,"TV Show","The Eighties","","","United States",2018,2016,"TV-PG","1 Season","Docuseries","This nostalgic documentary series relives the 1980s from a variety of angles, exploring its impact on the politics, technology and culture of today.","","",1060,8.3,NA,3,6,2
70286029,"Movie","Monster High: Why Do Ghouls Fall in Love?","Dustin McKenzie, Steve Sacks","Laura Bailey, Ogie Banks, Cam Clarke, Debi Derryberry, Erin Fitzgerald, Kate Higgins, Jonathan Lipow, Audu Paden, Cindy Robinson, Salli Saffioti, Evan Smith, America Young","United States",2018,2013,"TV-Y7","46 min","Children & Family Movies","Draculaura's ghoulfriends have some suspicions about one of her two persistent suitors – but can they stop him before he steals her un-beating heart?","Male","White",517,6.8,NA,0,0,1
70053412,"Movie","To and From New York","Sorin Dan Mihalcescu","Barbara King, Shaana Diya, John Krisiukenas, Yoriko Haraguchi, David Crane, Chad Thomas","United States",2018,2006,"NR","81 min","Dramas, Independent Movies, Thrillers","While covering a story in New York City, a Seattle-based reporter uncovers a link between two missing women that changes her article entirely.","Male","White",29,6.5,NA,0,0,1
80113641,"TV Show","Frequency","","Peyton List, Riley Smith, Mekhi Phifer, Devin Kelley, Lenny Jacobson, Daniel Bonjour, Anthony Ruivivar","United States",2017,2016,"TV-14","1 Season","Crime TV Shows, TV Dramas, TV Mysteries","A detective seizes a precious opportunity to change the past when she finds she can communicate with her deceased, estranged father via a time warp.","Male","White",97822,7.5,77,0,0,2
80117263,"Movie","The Mars Generation","Michael Barnett","Neil deGrasse Tyson, Bill Nye, Michio Kaku","United States",2017,2017,"TV-PG","98 min","Children & Family Movies, Documentaries","Self-professed teenage ""space nerds"" at Space Camp chase their dreams of traveling to Mars, while experts reflect on NASA's history and future.","Male","White",808,6.5,NA,0,0,1
80141858,"Movie","LEGO Jurassic World: The Indominus Escape","Michael D. Black","A.J. LoCascio, Sendhil Ramamurthy, Fred Tatasciore, Jake Johnson, Lauren Lapkus, Zachary Levi, BD Wong, David Gunning","United States",2016,2016,"TV-Y7","25 min","Children & Family Movies, Comedies","The scientists of Jurassic World create a captivating and terrifying new creature that loves hot dogs. But what happens when the hot dogs run out?","Male","White",685,5.7,NA,0,0,1
80214581,"Movie","Dismissed","Benjamin Arfmann","Kent Osborne, Dylan Sprouse, Rae Gray, Alycia Delmore, Robert Longstreet, Chris Bauer, Randall Park, Mitchell Edwards, Victoria Zeutzius, Leslie Thurston, Matthew J. Evans","United States",2018,2017,"TV-14","87 min","Thrillers","An intelligent but intense honor student traumatizes his high school teacher and mentor when he doesn't get the grade he believes he deserves.","Male","White",6093,5.7,NA,0,0,1
70043303,"Movie","The Lake House","Alejandro Agresti","Keanu Reeves, Sandra Bullock, Dylan Walsh, Shohreh Aghdashloo, Ebon Moss-Bachrach, Lynn Collins, Willeke van Ammelrooy, Christopher Plummer","United States",2019,2006,"PG","98 min","Dramas, Romantic Movies, Sci-Fi & Fantasy","A lonely doctor begins writing letters to the frustrated architect who lives in her former home, only to discover that they're living two years apart.","Male","Latino",134871,6.8,35,0,3,1
70118779,"Movie","Invictus","Clint Eastwood","Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng, Matt Stern, Julian Lewis Jones, Adjoa Andoh, Marguerite Wheatley, Leleti Khumalo, Patrick Lyster, Penny Downie","United States",2019,2009,"PG-13","134 min","Dramas, Sports Movies","After the end of apartheid, newly elected President Nelson Mandela uses the 1995 World Cup rugby matches to unite his people in South Africa.","Male","White",145341,7.3,76,0,0,1
80211648,"TV Show","The Last Czars","","Robert Jack, Susanna Herbert, Ben Cartwright, Oliver Dimsdale, Gavin Mitchell, Elsie Bennett, Bernice Stegers","United States",2019,2019,"TV-MA","1 Season","Docuseries, TV Dramas","When social upheaval sweeps Russia in the early 20th century, Czar Nicholas II resists change, sparking a revolution and ending a dynasty.","Male","White",4758,7.3,67,0,0,2
70172488,"TV Show","The Twilight Zone (Original Series)","","Rod Serling","United States",2017,1963,"TV-PG","4 Seasons","Classic & Cult TV, TV Sci-Fi & Fantasy","Hosted by creator Rod Serling, this groundbreaking anthology series presents tales of the supernatural that are often tinged with social commentary.","Male","White",66485,9,82,0,0,2
60035622,"Movie","Little Monsters","Richard Greenberg","Fred Savage, Howie Mandel, Daniel Stern, Margaret Whitton, Rick Ducommun, Frank Whaley, Ben Savage, William Murray Weiss, Devin Ratray, Amber Barretto, J. Michael Hunter, Tom Hull","United States",2019,1989,"PG","102 min","Children & Family Movies, Comedies","Brian knows there are creatures under his bed. When he faces his fears and confronts them, however, he makes some hilariously weird new friends.","Male","White",10754,6.1,50,0,0,1
70157266,"TV Show","Scare Tactics","","Tracy Morgan, Lauren Ash","United States",2019,2011,"TV-MA","2 Seasons","Reality TV, TV Comedies, TV Horror","This ghoulish but hilarious hidden-camera show from Syfy finds mischievous friends and family members setting up unsuspecting victims for elaborate pranks that use high-quality makeup and special effects to unleash their worst fears upon them.","Male","White",2242,6.7,NA,0,0,2
80179900,"TV Show","Life Sentence","","Lucy Hale","United States",2018,2018,"TV-14","1 Season","TV Dramas","Cured of what she thought was terminal cancer, Stella Abbott faces a slew of experiences – good and bad – resulting from years of ""living for today.""","Male & Female","White",3205,6.5,37,3,0,2
80036407,"TV Show","When Calls the Heart","","Erin Krakow, Daniel Lissing, Lori Loughlin, Martin Cummins, Chelah Horsdal, Gracyn Shinyei, Jack Wagner, Mitchell Kummen, Loretta Walsh, Erica Carroll, Darius Zaviceanu, Charlotte Hegele, Steve Bacic, Adrian Hough","United States",2018,2017,"TV-G","5 Seasons","TV Dramas","Leaving behind her upper-crust city roots, a woman journeys west in the early 1900s to become a teacher in a small Canadian mining community.","Male","White",8832,8.3,NA,0,0,2
80192734,"TV Show","Barbie Dreamhouse Adventures","","America Young, Kirsten Day, Cassandra Morris, Cassidy Naber, Ritesh Rajan","United States",2019,2018,"TV-Y","3 Seasons","Kids' TV","Get to know Barbie and her BFFs – including next-door neighbor Ken – in this animated vlog of adventures filmed inside her family's new dreamhouse.","Male","White",234,7.2,NA,0,0,2
81015317,"Movie","Tales From the Hood 2","Rusty Cundieff, Darin Scott","Keith David, Bryan Batt, Alexandria Deberry, Bill Martin Williams, Martin Bats Bradford, Kendrick Cross, Jasmine Akakpo, Kedrick Brown","United States",2018,2018,"R","110 min","Cult Movies, Horror Movies, Independent Movies","Buckle up for an anthology of socially conscious horror stories that focus on the perils of racial injustice and the price of ignorance.","Male","White",1419,4.3,75,0,0,1
80032636,"Movie","Dragonheart 3: The Sorcerer","Colin Teague","Julian Morris, Tamzin Merchant, Ben Kingsley, Jassa Ahluwalia, Jonjo O'Neill, Dominic Mafham, Roger Ashton-Griffiths, Jake Curran, Duncan Preston, Ozama Oancea","United States",2020,2015,"PG-13","97 min","Action & Adventure, Sci-Fi & Fantasy","When an aspiring knight crosses paths with a dragon, the two form an unlikely alliance in a high-stakes battle against a malicious sorcerer.","Male","White",3154,5.1,NA,0,0,1
70229921,"Movie","Ai Weiwei: Never Sorry","Alison Klayman","Ai Weiwei, Lao Ai","United States",2018,2012,"R","91 min","Documentaries","Chinese artist and activist Ai Weiwei uses social media and art to inspire protests and suffers government persecution for his actions.","Female","White",4082,7.6,98,1,0,1
855084,"Movie","Philadelphia","Jonathan Demme","Tom Hanks, Denzel Washington, Jason Robards, Mary Steenburgen, Antonio Banderas, Ron Vawter, Robert Ridgely, Charles Napier, Lisa Summerour, Obba Babatundé","United States",2019,1993,"PG-13","126 min","Classic Movies, Dramas, LGBTQ Movies","Philadelphia attorney Andrew Beckett launches a wrongful termination suit against his law firm when they fire him because he's gay and HIV-positive.","Male","White",215237,7.7,80,0,0,1
70242310,"TV Show","Hemlock Grove","Eli Roth","Famke Janssen, Landon Liboiron, Dougray Scott, Bill Skarsgård, Joel de la Fuente, Kaniehtiio Horn, Madeleine Martin, Michael Andreae, Penelope Mitchell, Freya Tingley, Laurie Fortier, Nicole Boivin, Ted Dykstra, Lili Taylor, Aaron Douglas, Kandyse McClure, Marty Adams, Demore Barnes, Madeline Brewer","United States",2015,2015,"TV-MA","3 Seasons","TV Horror, TV Mysteries, TV Thrillers","Secrets are just a part of daily life in the small Pennsylvania town of Hemlock Grove, where the darkest evils hide in plain sight.","Male","White",35621,7.1,38,0,0,2
60027689,"Movie","Daddy Day Care","Steve Carr","Eddie Murphy, Jeff Garlin, Steve Zahn, Regina King, Anjelica Huston, Kevin Nealon, Jonathan Katz, Siobhan Fallon Hogan, Lisa Edelstein, Lacey Chabert, Laura Kightlinger, Leila Arcieri","United States",2019,2003,"PG","93 min","Children & Family Movies, Comedies","When a conscientious father loses his lucrative dot-com job and faces economic ruin, he joins two friends in opening a business called Daddy Day Care.","Male","White",61498,5.5,27,0,0,1
80147403,"Movie","Chasing Trane","John Scheinfeld","Denzel Washington, Bill Clinton, Ravi Coltrane, Common, Benny Golson, Jimmy Heath, Wynton Marsalis, Sonny Rollins, Carlos Santana, Cornel West","United States",2017,2016,"TV-PG","99 min","Documentaries, Music & Musicals","Featuring interviews, insights and archival footage, this documentary aims to reveal how historical events shaped the music of John Coltrane.","Male","White",1715,7.3,76,0,0,1
80221308,"Movie","Desolation","Sam Patton","Jaimi Paige, Alyshia Ochse, Toby Nichols, Claude Duhamel","United States",2018,2017,"TV-MA","76 min","Horror Movies, Thrillers","Along with her son and best friend, a grieving widow hikes into the woods to scatter her late husband's ashes, only to discover they're being stalked.","Male","White",1054,4.5,58,0,0,1
80147760,"Movie","Carrie Pilby","Susan Johnson","Bel Powley, Nathan Lane, Vanessa Bayer, Gabriel Byrne, Jason Ritter, Colin O'Donoghue, William Moseley, Desmin Borges","United States",2017,2016,"TV-14","98 min","Comedies, Dramas","A socially awkward 19-year-old genius makes big plans to step out of her shell and make a friend, get a job and – maybe – even go on a date.","Female","White",6020,6.6,62,1,0,1
80108373,"TV Show","The Magic School Bus Rides Again","","Kate McKinnon, Miles Koseleci-Vieira, Mikaela Blake, Gabby Clarke, Leke Maceda-Rustecki, Matthew Mintz, Lynsey Pham, Birva Pandya, Kaden Stephen, Lily Tomlin","United States",2018,2018,"TV-Y","2 Seasons","Kids' TV","Ms. Frizzle's kid sister Fiona takes the wheel at Walkerville Elementary, leading the class on wild adventures packed with science-fueled fun.","Male","White",564,6.2,NA,0,0,2
70143831,"TV Show","The Universe","","Erik Thompson","United States",2019,2009,"TV-PG","1 Season","Docuseries, Science & Nature TV","Discover the secrets of the universe in this series that pairs animation with insights on distant planets, black holes and other celestial marvels.","Male","White",4815,8.8,NA,0,0,2
70243132,"TV Show","La Familia P. Luche","","Eugenio Derbez, Consuelo Duval, Luis Manuel Ávila, Regina Blandón, Miguel Perez, Barbara Torres, Dalilah Polanco, Pierre Angelo","United States",2015,2012,"TV-14","3 Seasons","International TV Shows, Spanish-Language TV Shows, TV Comedies","This irreverent sitcom featues Ludovico, Federica and their three children Bibi, Junior and Ludoviquito, living in Ciudad P. Luche.","Male","Latino",738,7.7,NA,0,3,2
80132601,"Movie","Havenhurst","Andrew C. Erin","Julie Benz, Belle Shouse, Josh Stamberg, Danielle Harris, Douglas Tait, Matt Lasky, Dendrie Taylor, Toby Huss, Jennifer Blanc, Fionnula Flanagan","United States",2017,2016,"TV-MA","85 min","Horror Movies, Thrillers","An alcoholic with a tragic past rents an apartment in a building for those in recovery, but soon learns the truth about residents who get ""evicted.""","Male","White",3452,4.8,27,0,0,1
80117748,"TV Show","Bill Nye Saves the World","","Bill Nye, Karlie Kloss, Derek Muller, Emily Calandrelli, Nazeem Hussain, Joanna Hausmann","United States",2018,2018,"TV-14","3 Seasons","Stand-Up Comedy & Talk Shows","Emmy-winning host Bill Nye brings experts and famous guests to his lab for a talk show exploring scientific issues that touch our lives.","Male","White",6579,3.6,75,0,0,2
80005444,"Movie","Print the Legend","Luis Lopez, Clay Tweel","","United States",2014,2014,"TV-14","100 min","Documentaries","This award-winning, original documentary chronicles the race for market leadership in 3D printing, the next wave of technological evolution.","Male","Ethnic & White",1762,7.1,NA,0,5,1
70204316,"Movie","Lavell Crawford: Can a Brother Get Some Love?","Michael Drumm","Lavell Crawford","United States",2016,2011,"NR","81 min","Stand-Up Comedy","""Last Comic Standing"" runner-up Lavell Crawford lords over a hometown crowd at St. Louis's Orpheum Theatre, raking in the love – and the laughs.","Male","White",184,7.1,NA,0,0,1
80057691,"Movie","XOXO","Christopher Louie","Sarah Hyland, Graham Phillips, Chris D'Elia, Hayley Kiyoko, Brett DelBuono, Ryan Hansen, Ian Anthony Dale, Ione Skye, Colin Woodell, LaMonica Garrett, Brianne Howey","United States",2016,2016,"TV-MA","92 min","Dramas","The lives of a budding DJ, his loyal pal, a hopeless romantic, a jaded has-been and a troubled couple intersect at an electronic dance music festival.","Male","White",6359,5.3,71,0,0,1
81044365,"TV Show","Cold Case Files","","","United States",2019,2017,"TV-14","1 Season","Crime TV Shows, Docuseries","Masterful detectives utilize forensic science and criminal psychology to re-examine long-standing cases.","Male","White",709,8,NA,0,0,2
